Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 07/22  12:00:00,0.752760579,0.717798055,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.39E-02,1.17E-02,0.398337926,0.271702536,0.699083805
 07/22  13:00:00,0.726851467,0.669758554,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.39E-02,1.17E-02,0.363033493,0.281097857,0.650397176
 07/22  14:00:00,0.713403313,0.624598709,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.39E-02,1.17E-02,0.333757185,0.296926011,0.604147124
 07/22  15:00:00,0.734755409,0.631142079,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.39E-02,1.17E-02,0.338603987,0.313431305,0.609553647
 07/22  16:00:00,0.83693327,0.694750619,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.72E-02,1.25E-02,0.379378353,0.370734301,0.669215288
 07/22  17:00:00,1.005179884,0.819715877,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.73E-02,1.47E-02,0.455674826,0.450382926,0.788694531
 07/22  18:00:00,1.124728504,0.940914196,0.00E+00,0.00E+00,2.97E-02,1.03E-02,4.00E-02,1.03E-02,0.107741978,2.35E-02,0.417464634,0.488979922,0.907234377
 07/22  19:00:00,1.188389919,0.967680858,0.00E+00,0.00E+00,4.94E-02,1.75E-02,6.69E-02,1.75E-02,0.205383091,4.47E-02,0.349528661,0.504723434,0.932916662
 07/22  20:00:00,1.370541065,0.904586364,0.00E+00,0.00E+00,4.64E-02,1.69E-02,6.33E-02,1.69E-02,0.370362972,8.07E-02,0.316986952,0.522075153,0.868627021
 07/22  21:00:00,1.536704422,0.81779386,0.00E+00,0.00E+00,4.01E-02,1.48E-02,5.49E-02,1.48E-02,0.535342852,0.116637568,0.302828853,0.509886628,0.782674035
 07/22  22:00:00,1.248628251,0.683163054,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.447802521,9.76E-02,0.244907424,0.441241533,0.652771346
 07/22  23:00:00,0.940370474,0.53488344,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.309758114,6.75E-02,0.162581264,0.383430682,0.508473611
 07/22  24:00:00,0.63564652,0.377044206,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.161612925,3.52E-02,0.104554665,0.317155577,0.355199255
 07/23  01:00:00,0.515547782,0.30876194,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.76E-02,2.13E-02,8.75E-02,0.292016744,0.288648494
 07/23  02:00:00,0.457980909,0.290819603,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.40E-02,1.39E-02,7.43E-02,0.288631043,0.270939357
 07/23  03:00:00,0.445182759,0.29561192,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.40E-02,1.39E-02,6.56E-02,0.284568201,0.276011513
 07/23  04:00:00,0.445112274,0.34847995,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.40E-02,1.39E-02,7.63E-02,0.273818599,0.32961995
 07/23  05:00:00,0.494238805,0.582144936,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.73E-02,1.47E-02,8.96E-02,0.30555955,0.561098693
 07/23  06:00:00,0.631427594,1.019076222,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.43E-02,2.05E-02,0.146457372,0.353044012,0.994759358
 07/23  07:00:00,0.826331145,1.142557412,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.154879099,3.37E-02,0.230460098,0.375135713,1.116718921
 07/23  08:00:00,0.780125627,1.112235787,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.11784276,2.57E-02,0.302340341,0.317155577,1.090390836
 07/23  09:00:00,0.740832543,1.014117374,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.40E-02,1.39E-02,0.375885877,0.269925043,0.995525554
 07/23  10:00:00,0.75667914,0.899882769,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.39E-02,1.17E-02,0.39768579,0.276273233,0.8808537
 07/23  11:00:00,0.772636174,0.796225124,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.39E-02,1.17E-02,0.413558182,0.276357875,0.777190226
 07/23  12:00:00,0.752760579,0.716628563,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.39E-02,1.17E-02,0.398337926,0.271702536,0.697914313
 07/23  13:00:00,0.726851467,0.668503512,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.39E-02,1.17E-02,0.363033493,0.281097857,0.649142134
 07/23  14:00:00,0.713403313,0.623319536,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.39E-02,1.17E-02,0.333757185,0.296926011,0.602867952
 07/23  15:00:00,0.734755409,0.629638015,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.39E-02,1.17E-02,0.338603987,0.313431305,0.608049583
 07/23  16:00:00,0.885999757,0.693214625,0.00E+00,0.00E+00,3.70E-02,1.21E-02,4.91E-02,1.21E-02,5.72E-02,1.25E-02,0.379378353,0.370734301,0.667679294
 07/23  17:00:00,1.253879462,0.81814137,0.00E+00,0.00E+00,0.187531547,6.12E-02,0.248699578,6.12E-02,6.73E-02,1.47E-02,0.455674826,0.450382926,0.787120024
 07/23  18:00:00,1.337156175,0.939528433,0.00E+00,0.00E+00,0.188773568,6.36E-02,0.252383371,6.36E-02,0.107741978,2.35E-02,0.417464634,0.488979922,0.905848614
 07/23  19:00:00,1.394765003,0.966196772,0.00E+00,0.00E+00,0.20378707,6.95E-02,0.273270061,6.95E-02,0.205383091,4.47E-02,0.349528661,0.504723434,0.931432575
 07/23  20:00:00,1.544632127,0.903146864,0.00E+00,0.00E+00,0.175208235,6.22E-02,0.237402382,6.22E-02,0.370362972,8.07E-02,0.316986952,0.522075153,0.867187521
 07/23  21:00:00,1.670978782,0.816670574,0.00E+00,0.00E+00,0.13859372,5.06E-02,0.189170868,5.06E-02,0.535342852,0.116637568,0.302828853,0.509886628,0.781550749
 07/23  22:00:00,1.361086311,0.682186477,0.00E+00,0.00E+00,8.22E-02,3.02E-02,0.11245806,3.02E-02,0.447802521,9.76E-02,0.244907424,0.441241533,0.651794769
 07/23  23:00:00,0.940370474,0.533982368,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.309758114,6.75E-02,0.162581264,0.383430682,0.50757254
 07/23  24:00:00,0.63564652,0.376476449,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.161612925,3.52E-02,0.104554665,0.317155577,0.354631498
 07/24  01:00:00,0.511600754,0.302182308,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.76E-02,2.13E-02,8.36E-02,0.292016744,0.282068863
 07/24  02:00:00,0.455369668,0.285926949,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.40E-02,1.39E-02,7.17E-02,0.288631043,0.266046703
 07/24  03:00:00,0.443817354,0.290362536,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.40E-02,1.39E-02,6.42E-02,0.284568201,0.270762129
 07/24  04:00:00,0.442441116,0.337970763,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.40E-02,1.39E-02,7.36E-02,0.273818599,0.319110764
 07/24  05:00:00,0.490142109,0.552462584,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.73E-02,1.47E-02,8.55E-02,0.30555955,0.531416341
 07/24  06:00:00,0.620802074,0.951823528,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.43E-02,2.05E-02,0.135831852,0.353044012,0.927506664
 07/24  07:00:00,0.805169766,1.06107221,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.154879099,3.37E-02,0.209298719,0.375135713,1.03523372
 07/24  08:00:00,0.7476883,1.027264457,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.11784276,2.57E-02,0.269903014,0.317155577,1.005419506
 07/24  09:00:00,0.695801449,0.935667333,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.40E-02,1.39E-02,0.330854782,0.269925043,0.917075513
 07/24  10:00:00,0.70576287,0.8324207,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.39E-02,1.17E-02,0.34676952,0.276273233,0.813391631
 07/24  11:00:00,0.720147373,0.74035779,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.39E-02,1.17E-02,0.36106938,0.276357875,0.721322891
 07/24  12:00:00,0.704950034,0.66823546,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.39E-02,1.17E-02,0.350527381,0.271702536,0.649521211
 07/24  13:00:00,0.6832634,0.626403185,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.39E-02,1.17E-02,0.319445426,0.281097857,0.607041808
 07/24  14:00:00,0.67427771,0.585049718,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.39E-02,1.17E-02,0.294631582,0.296926011,0.564598133
 07/24  15:00:00,0.767069345,0.591806201,0.00E+00,0.00E+00,5.26E-02,1.68E-02,6.94E-02,1.68E-02,5.39E-02,1.17E-02,0.301544984,0.313431305,0.570217769
 07/24  16:00:00,1.045404899,0.6467498,0.00E+00,0.00E+00,0.185326532,5.91E-02,0.244389578,5.91E-02,5.72E-02,1.25E-02,0.343460405,0.370734301,0.621214469
 07/24  17:00:00,1.381143395,0.76231735,0.00E+00,0.00E+00,0.310168659,0.10114681,0.411315469,0.10114681,6.73E-02,1.47E-02,0.420322867,0.450382926,0.731296004
 07/24  18:00:00,1.435184911,0.867249199,0.00E+00,0.00E+00,0.2877714,9.70E-02,0.38472245,9.70E-02,0.107741978,2.35E-02,0.383154292,0.488979922,0.83356938
 07/24  19:00:00,1.445417341,0.885534133,0.00E+00,0.00E+00,0.266467408,9.17E-02,0.358167181,9.17E-02,0.205383091,4.47E-02,0.315283879,0.504723434,0.850769937
 07/24  20:00:00,1.584264428,0.826317346,0.00E+00,0.00E+00,0.230731927,8.12E-02,0.311890081,8.12E-02,0.370362972,8.07E-02,0.282131554,0.522075153,0.790358003
 07/24  21:00:00,1.708939511,0.752049384,0.00E+00,0.00E+00,0.193420253,6.93E-02,0.262738483,6.93E-02,0.535342852,0.116637568,0.267221967,0.509886628,0.716929558
 07/24  22:00:00,1.39731489,0.631244159,0.00E+00,0.00E+00,0.130009141,4.70E-02,0.176979874,4.70E-02,0.447802521,9.76E-02,0.216614189,0.441241533,0.600852451
 07/24  23:00:00,1.002176524,0.501927015,0.00E+00,0.00E+00,5.67E-02,2.07E-02,7.73E-02,2.07E-02,0.309758114,6.75E-02,0.147046406,0.383430682,0.475517186
 07/24  24:00:00,0.629072832,0.363921279,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.161612925,3.52E-02,9.80E-02,0.317155577,0.342076328
 07/25  01:00:00,0.511600754,0.301165274,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.76E-02,2.13E-02,8.36E-02,0.292016744,0.281051828
 07/25  02:00:00,0.455369668,0.284537436,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.40E-02,1.39E-02,7.17E-02,0.288631043,0.26465719
 07/25  03:00:00,0.443817354,0.289014956,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.40E-02,1.39E-02,6.42E-02,0.284568201,0.269414549
 07/25  04:00:00,0.442441116,0.336636941,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.40E-02,1.39E-02,7.36E-02,0.273818599,0.317776942
 07/25  05:00:00,0.490142109,0.550776434,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.73E-02,1.47E-02,8.55E-02,0.30555955,0.529730191
 07/25  06:00:00,0.620802074,0.949348489,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.43E-02,2.05E-02,0.135831852,0.353044012,0.925031625
 07/25  07:00:00,0.805169766,1.058288348,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.154879099,3.37E-02,0.209298719,0.375135713,1.032449857
 07/25  08:00:00,0.7476883,1.024623331,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.11784276,2.57E-02,0.269903014,0.317155577,1.00277838
 07/25  09:00:00,0.695801449,0.93337249,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.40E-02,1.39E-02,0.330854782,0.269925043,0.91478067
 07/25  10:00:00,0.70576287,0.830477754,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.39E-02,1.17E-02,0.34676952,0.276273233,0.811448686
 07/25  11:00:00,0.720147373,0.738585464,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.39E-02,1.17E-02,0.36106938,0.276357875,0.719550566
 07/25  12:00:00,0.704950034,0.666403017,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.39E-02,1.17E-02,0.350527381,0.271702536,0.647688768
 07/25  13:00:00,0.732915155,0.624803434,0.00E+00,0.00E+00,3.74E-02,1.22E-02,4.97E-02,1.22E-02,5.39E-02,1.17E-02,0.319445426,0.281097857,0.605442056
 07/25  14:00:00,0.85680404,0.583740773,0.00E+00,0.00E+00,0.13808717,4.44E-02,0.182526331,4.44E-02,5.39E-02,1.17E-02,0.294631582,0.296926011,0.563289188
 07/25  15:00:00,1.013868889,0.590446108,0.00E+00,0.00E+00,0.239823783,7.63E-02,0.316172483,7.63E-02,5.39E-02,1.17E-02,0.301544984,0.313431305,0.568857676
 07/25  16:00:00,1.195860356,0.645555905,0.00E+00,0.00E+00,0.297042363,9.78E-02,0.394845034,9.78E-02,5.72E-02,1.25E-02,0.343460405,0.370734301,0.620020574
 07/25  17:00:00,1.479333566,0.760968332,0.00E+00,0.00E+00,0.382140356,0.127365285,0.50950564,0.127365285,6.73E-02,1.47E-02,0.420322867,0.450382926,0.729946986
 07/25  18:00:00,1.522944458,0.865773741,0.00E+00,0.00E+00,0.352446809,0.120035187,0.472481996,0.120035187,0.107741978,2.35E-02,0.383154292,0.488979922,0.832093922
 07/25  19:00:00,1.542872146,0.883824277,0.00E+00,0.00E+00,0.339869357,0.115752629,0.455621987,0.115752629,0.205383091,4.47E-02,0.315283879,0.504723434,0.849060081
 07/25  20:00:00,1.666356411,0.824656253,0.00E+00,0.00E+00,0.292347698,0.101634366,0.393982064,0.101634366,0.370362972,8.07E-02,0.282131554,0.522075153,0.78869691
 07/25  21:00:00,1.793720596,0.750458302,0.00E+00,0.00E+00,0.25715651,9.04E-02,0.347519567,9.04E-02,0.535342852,0.116637568,0.267221967,0.509886628,0.715338477
 07/25  22:00:00,1.473390847,0.629841,0.00E+00,0.00E+00,0.186835116,6.62E-02,0.25305583,6.62E-02,0.447802521,9.76E-02,0.216614189,0.441241533,0.599449292
 07/25  23:00:00,1.081407801,0.500698119,0.00E+00,0.00E+00,0.115599855,4.10E-02,0.156572184,4.10E-02,0.309758114,6.75E-02,0.147046406,0.383430682,0.474288291
 07/25  24:00:00,0.691881882,0.362708724,0.00E+00,0.00E+00,4.64E-02,1.64E-02,6.28E-02,1.64E-02,0.161612925,3.52E-02,9.80E-02,0.317155577,0.340863773
 07/26  01:00:00,0.511600754,0.300059098,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.76E-02,2.13E-02,8.36E-02,0.292016744,0.279945652
 07/26  02:00:00,0.455369668,0.283333617,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.40E-02,1.39E-02,7.17E-02,0.288631043,0.263453371
 07/26  03:00:00,0.443817354,0.287621136,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.40E-02,1.39E-02,6.42E-02,0.284568201,0.268020729
 07/26  04:00:00,0.442441116,0.33498075,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.40E-02,1.39E-02,7.36E-02,0.273818599,0.316120751
 07/26  05:00:00,0.490142109,0.5489285,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.73E-02,1.47E-02,8.55E-02,0.30555955,0.527882256
 07/26  06:00:00,0.620802074,0.947033736,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.43E-02,2.05E-02,0.135831852,0.353044012,0.922716872
 07/26  07:00:00,0.805169766,1.05591007,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.154879099,3.37E-02,0.209298719,0.375135713,1.03007158
 07/26  08:00:00,0.7476883,1.022403038,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.11784276,2.57E-02,0.269903014,0.317155577,1.000558087
 07/26  09:00:00,0.695801449,0.931626883,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.40E-02,1.39E-02,0.330854782,0.269925043,0.913035063
 07/26  10:00:00,0.70576287,0.82910617,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.39E-02,1.17E-02,0.34676952,0.276273233,0.810077101
 07/26  11:00:00,0.720147373,0.737506024,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.39E-02,1.17E-02,0.36106938,0.276357875,0.718471125
 07/26  12:00:00,0.704950034,0.66550792,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.39E-02,1.17E-02,0.350527381,0.271702536,0.64679367
 07/26  13:00:00,0.6832634,0.624209863,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.39E-02,1.17E-02,0.319445426,0.281097857,0.604848485
 07/26  14:00:00,0.67427771,0.583237161,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.39E-02,1.17E-02,0.294631582,0.296926011,0.562785576
 07/26  15:00:00,0.697696406,0.589899789,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.39E-02,1.17E-02,0.301544984,0.313431305,0.568311357
 07/26  16:00:00,0.831681335,0.644778329,0.00E+00,0.00E+00,2.28E-02,7.91E-03,3.07E-02,7.91E-03,5.72E-02,1.25E-02,0.343460405,0.370734301,0.619242998
 07/26  17:00:00,1.103901204,0.759841755,0.00E+00,0.00E+00,9.95E-02,3.46E-02,0.134073278,3.46E-02,6.73E-02,1.47E-02,0.420322867,0.450382926,0.728820408
 07/26  18:00:00,1.281108568,0.864231703,0.00E+00,0.00E+00,0.171603286,5.90E-02,0.230646107,5.90E-02,0.107741978,2.35E-02,0.383154292,0.488979922,0.830551883
 07/26  19:00:00,1.31010605,0.882315406,0.00E+00,0.00E+00,0.165326032,5.75E-02,0.22285589,5.75E-02,0.205383091,4.47E-02,0.315283879,0.504723434,0.84755121
 07/26  20:00:00,1.461191437,0.823448247,0.00E+00,0.00E+00,0.138716196,5.01E-02,0.188817089,5.01E-02,0.370362972,8.07E-02,0.282131554,0.522075153,0.787488904
 07/26  21:00:00,1.604480124,0.749573044,0.00E+00,0.00E+00,0.115774034,4.25E-02,0.158279095,4.25E-02,0.535342852,0.116637568,0.267221967,0.509886628,0.714453219
 07/26  22:00:00,1.310137342,0.629210425,0.00E+00,0.00E+00,6.55E-02,2.43E-02,8.98E-02,2.43E-02,0.447802521,9.76E-02,0.216614189,0.441241533,0.598818717
 07/26  23:00:00,0.924835616,0.500323184,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.309758114,6.75E-02,0.147046406,0.383430682,0.473913356
 07/26  24:00:00,0.629072832,0.362728511,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.161612925,3.52E-02,9.80E-02,0.317155577,0.34088356
 07/27  01:00:00,0.511600754,0.300337385,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.76E-02,2.13E-02,8.36E-02,0.292016744,0.280223939
 07/27  02:00:00,0.455369668,0.284011883,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.40E-02,1.39E-02,7.17E-02,0.288631043,0.264131637
 07/27  03:00:00,0.443817354,0.288722253,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.40E-02,1.39E-02,6.42E-02,0.284568201,0.269121846
 07/27  04:00:00,0.442441116,0.33628632,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.40E-02,1.39E-02,7.36E-02,0.273818599,0.317426321
 07/27  05:00:00,0.490142109,0.549784756,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.73E-02,1.47E-02,8.55E-02,0.30555955,0.528738513
 07/27  06:00:00,0.620802074,0.947258229,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.43E-02,2.05E-02,0.135831852,0.353044012,0.922941364
 07/27  07:00:00,0.805169766,1.055986868,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.154879099,3.37E-02,0.209298719,0.375135713,1.030148378
 07/27  08:00:00,0.7476883,1.022470494,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.11784276,2.57E-02,0.269903014,0.317155577,1.000625543
 07/27  09:00:00,0.695801449,0.93163806,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.40E-02,1.39E-02,0.330854782,0.269925043,0.91304624
 07/27  10:00:00,0.70576287,0.829326856,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.39E-02,1.17E-02,0.34676952,0.276273233,0.810297787
 07/27  11:00:00,0.720147373,0.738282587,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.39E-02,1.17E-02,0.36106938,0.276357875,0.719247688
 07/27  12:00:00,0.704950034,0.666635403,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.39E-02,1.17E-02,0.350527381,0.271702536,0.647921153
 07/27  13:00:00,0.6832634,0.625296348,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.39E-02,1.17E-02,0.319445426,0.281097857,0.60593497
 07/27  14:00:00,0.67427771,0.584335145,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.39E-02,1.17E-02,0.294631582,0.296926011,0.56388356
 07/27  15:00:00,0.697696406,0.590922798,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.39E-02,1.17E-02,0.301544984,0.313431305,0.569334366
 07/27  16:00:00,0.801015322,0.645753919,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.72E-02,1.25E-02,0.343460405,0.370734301,0.620218588
 07/27  17:00:00,0.969827926,0.760818082,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.73E-02,1.47E-02,0.420322867,0.450382926,0.729796735
 07/27  18:00:00,1.050462461,0.865108436,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.107741978,2.35E-02,0.383154292,0.488979922,0.831428616
 07/27  19:00:00,1.08725016,0.883184957,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.205383091,4.47E-02,0.315283879,0.504723434,0.848420761
 07/27  20:00:00,1.272374347,0.824137923,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.370362972,8.07E-02,0.282131554,0.522075153,0.78817858
 07/27  21:00:00,1.446201029,0.74994495,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.535342852,0.116637568,0.267221967,0.509886628,0.714825125
 07/27  22:00:00,1.220335017,0.629483046,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.447802521,9.76E-02,0.216614189,0.441241533,0.599091338
 07/27  23:00:00,0.924835616,0.500762281,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.309758114,6.75E-02,0.147046406,0.383430682,0.474352452
 07/27  24:00:00,0.629072832,0.363538573,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.161612925,3.52E-02,9.80E-02,0.317155577,0.341693621
 07/28  01:00:00,0.511600754,0.301018193,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.76E-02,2.13E-02,8.36E-02,0.292016744,0.280904748
 07/28  02:00:00,0.455369668,0.28442861,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.40E-02,1.39E-02,7.17E-02,0.288631043,0.264548363
 07/28  03:00:00,0.443817354,0.288835979,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.40E-02,1.39E-02,6.42E-02,0.284568201,0.269235572
 07/28  04:00:00,0.442441116,0.33617898,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.40E-02,1.39E-02,7.36E-02,0.273818599,0.31731898
 07/28  05:00:00,0.490142109,0.549440735,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.73E-02,1.47E-02,8.55E-02,0.30555955,0.528394492
 07/28  06:00:00,0.620802074,0.946334503,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.43E-02,2.05E-02,0.135831852,0.353044012,0.922017639
 07/28  07:00:00,0.805169766,1.054962644,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.154879099,3.37E-02,0.209298719,0.375135713,1.029124153
 07/28  08:00:00,0.7476883,1.021570049,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.11784276,2.57E-02,0.269903014,0.317155577,0.999725098
 07/28  09:00:00,0.695801449,0.930725224,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.40E-02,1.39E-02,0.330854782,0.269925043,0.912133404
